gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
AC110079.1	0.149857236583143	2.98423074493881e-07	0.00144269461695476	0.831432895929187	0.999965023961193
AC110926.1	0.038163448710662	2.91619611136237e-08	0.00144269494522728	0.996501222017548	0.999965023961193
AC111200.1	0.0129528150782614	1.29392537074904e-07	0.0014426949997604	0.998022312915583	0.999965023961193
AC112128.1	0.00952286972898978	1.18391188819009e-07	0.00144269502064196	0.997913615456768	0.999965023961193
AC112191.1	0.0073662844938337	-5.95122751063584e-08	0.00144269502159478	0.965434890665002	0.999965023961193
AC113385.3	0.0520195472867285	-2.16488815802736e-07	0.00144269501934707	0.927887336932172	0.999965023961193
AC113608.1	0.00685400339147974	9.41530196752117e-08	0.00144269500282498	0.997978833927539	0.999965023961193
AC114324.1	0.00608420377488886	-4.38344492469959e-08	0.0014426950264201	0.965738961406987	0.999965023961193
AC114490.1	0.0117318447330724	-1.39659789036489e-08	0.00144269502446269	0.999926278227512	0.999965023961193
AC114490.2	0.717462267281649	-6.49502010793414e-06	0.0014426930170705	0.0125821316618157	0.999965023961193
AC114495.2	0.0065935393343585	5.6909816006746e-08	0.00144269501167737	0.999943284398948	0.999965023961193
AC114728.1	0.041046373421959	-5.81850283612236e-08	0.00144269495672023	0.97541396675186	0.999965023961193
AC114936.1	0.0262593463413897	-5.56467775271953e-08	0.00144269498002317	0.961985522089285	0.999965023961193
AC115837.1	0.0144350297920069	-1.41757043001114e-07	0.00144269500402625	0.965608644762081	0.999965023961193
AC116353.6	0.0690354142224958	1.07474133370248e-07	0.00144269482516958	0.991307143264107	0.999965023961193
AC116562.3	2.51746642874043	-4.12011869252886e-07	0.00144266651077109	0.927202298307205	0.999965023961193
AC118281.1	0.668774942404929	-2.72513982254529e-06	0.00144268990243975	0.206577244739123	0.999965023961193
AC118459.2	1.30011250631071	-2.29621709704423e-07	0.00144269236221648	0.95982998224601	0.999965023961193
AC118549.1	0.0234419034146428	9.81809535032224e-08	0.00144269501735652	0.984638662964211	0.999965023961193
AC118553.2	0.0249080303760384	8.78956622502882e-08	0.00144269501713634	0.969096005840894	0.999965023961193
AC119396.1	0.0365326273380606	-6.12011360965496e-08	0.00144269496809303	0.977588734297722	0.999965023961193
AC119674.2	0.0164008657711622	1.45502651461005e-07	0.00144269500006863	0.998022312915583	0.999965023961193
AC121758.2	0.0637194702943244	1.29180888880509e-07	0.00144269487600264	0.984528759618119	0.999965023961193
AC124242.2	0.0117061826168342	6.74046617483203e-08	0.00144269502055398	0.99792448520094	0.999965023961193
AC124312.1	0.00948482183313508	-4.88329070303566e-08	0.00144269502456303	0.965413171518096	0.999965023961193
AC124944.2	0.0127425683972602	-9.07670488456071e-08	0.00144269501769697	0.963369934722276	0.999965023961193
AC126755.1	0.111058120078916	-7.0735702130307e-08	0.00144269500176622	0.947526122714628	0.999965023961193
AC126755.5	0.231683113582303	5.24445732093455e-07	0.00144269452378384	0.827726245190261	0.999965023961193
AC126755.6	0.00643928671829719	-1.25438881680866e-07	0.00144269499886121	0.965576065744243	0.999965023961193
AC129492.3	0.0128725075479709	1.94978171337561e-08	0.00144269502505336	0.999736758561996	0.999965023961193
AC131281.2	0.0851787579918116	-1.88673671405765e-07	0.00144269499300853	0.902051840789571	0.999965023961193
AC131392.1	0.0226708437161694	-1.28737412149998e-07	0.00144269501959977	0.942652350632971	0.999965023961193
AC131392.2	13.783689268035	3.58922006057658e-07	0.0014426939860858	0.686339902627681	0.999965023961193
AC132008.2	0.0076061259110202	-8.12510377969621e-08	0.00144269501967487	0.963359076401306	0.999965023961193
AC134669.1	0.22127493812388	3.20655473160702e-07	0.00144269363911167	0.830238123582371	0.999965023961193
AC134878.2	0.0754613803443007	-6.50858747897461e-08	0.00144269484253447	0.935630260071186	0.999965023961193
AC135050.2	0.00923219513571249	-5.00723727419243e-08	0.0014426950292873	0.965771540711329	0.999965023961193
AC135068.2	0.0128657000477471	1.41063221836273e-07	0.00144269499753361	0.997989703673993	0.999965023961193
AC135983.3	0.0076061259110202	-8.12510377969621e-08	0.00144269501967487	0.963359076401306	0.999965023961193
AC135983.4	0.00983802180551403	-8.22824615801259e-08	0.00144269501829827	0.965456609837551	0.999965023961193
AC135983.5	0.0322743148698721	9.93011524705569e-09	0.00144269499336645	0.988101968009769	0.999965023961193
AC136428.1	0.0271982702868268	-1.46127984954254e-07	0.00144269502271035	0.921324454607002	0.999965023961193
AC136443.2	0.0492504186863929	2.44961666184836e-07	0.00144269499915351	0.929071746290803	0.999965023961193
AC136616.2	0.00906609009560894	-8.14216917489888e-08	0.00144269501801714	0.963369934722276	0.999965023961193
AC136632.1	0.0138741547604816	-1.48088699672946e-07	0.00144269500255806	0.965521767508904	0.999965023961193
AC136632.2	0.0107214167064559	6.399249102097e-08	0.00144269502025254	0.998120140659956	0.999965023961193
AC136687.2	0.0353137960989998	2.06600993441032e-07	0.00144269499294543	0.951143689209878	0.999965023961193
AC137803.1	0.00952286972898978	1.18391188819009e-07	0.00144269502064196	0.997913615456768	0.999965023961193
AC137834.1	0.00997955719146398	6.69363983312745e-08	0.00144269501189602	0.99993241461784	0.999965023961193
AC138409.1	0.594162108887035	-4.92617555689137e-07	0.00144269444067838	0.623591400806766	0.999965023961193
AC138409.2	0.201527632643166	2.80731505104646e-07	0.00144269452386634	0.864231901316999	0.999965023961193
AC138776.1	0.0117209517073214	7.32836886931694e-08	0.00144269501151303	0.999899805274599	0.999965023961193
AC138811.2	0.0123040809596742	8.0863646543302e-08	0.00144269501194027	0.999899805274599	0.999965023961193
AC138827.1	0.0151711696101086	-3.25580148043189e-08	0.00144269501967509	0.999823716807783	0.999965023961193
AC138894.1	0.225899974991087	-1.01592890181592e-07	0.00144269414123695	0.909696633737223	0.999965023961193
AC138951.1	2.54021587283953	-2.12389413750184e-07	0.00144269396042327	0.763881233423092	0.999965023961193
AC138969.1	0.0815162387714017	1.76631939227472e-07	0.0014426949827653	0.917175978804542	0.999965023961193
AC139256.2	65.0709910302718	3.03224257498055e-06	0.00144268715605472	NA	NA
AC139272.1	137.280988617386	-7.73084011040718e-06	0.00144267715109866	0.122533240952929	0.999965023961193
AC139491.5	0.178243127086215	6.36879004100009e-07	0.00144269471256815	0.676783989427604	0.999965023961193
AC139491.7	0.11975568189897	-5.00803678548432e-07	0.00144269481795848	0.821147951142377	0.999965023961193
AC139494.1	85.6418323407225	7.62516446357212e-07	0.00144257129458413	0.936310751299535	0.999965023961193
AC139495.1	89.0602000395515	-6.04690341045166e-06	0.00144265416495316	0.297030967763332	0.999965023961193
AC139495.2	69.7437353302093	5.08786743959538e-05	0.00144310470315605	0.727268460343148	0.999965023961193
AC139677.2	0.0128778472178232	-2.55516745012313e-07	0.00144269502638477	0.965467469433437	0.999965023961193
AC141272.1	0.0293628637850428	5.68932092190686e-08	0.00144269499672488	0.983226547261614	0.999965023961193
AC141586.1	0.0103023751086465	-3.50808923264411e-08	0.00144269502444036	0.965413171518096	0.999965023961193
AC142381.1	0.0159574402762327	1.34304831334394e-07	0.00144269500351669	0.998033182663516	0.999965023961193
AC142391.1	0.388730221086952	-4.44490253404762e-08	0.00144269035571531	0.932475200931068	0.999965023961193
AC145029.2	0.313409385173471	1.54873082226644e-08	0.00144269448736129	0.770876032782751	0.999965023961193
AC145285.1	0.0159574402762327	1.34304831334394e-07	0.00144269500351669	0.998033182663516	0.999965023961193
AC145285.7	0.0233504439787956	-7.22882291739193e-08	0.00144269498276414	0.983117873626091	0.999965023961193
AC146944.1	0.0117539664156544	2.64580821246874e-07	0.00144269500593096	0.997989703673993	0.999965023961193
AC146944.2	0.0124963322246691	-8.96893679291464e-08	0.00144269502821087	0.963630536458962	0.999965023961193
AC207582.2	0.0138741547604816	-1.48088699672946e-07	0.00144269500255806	0.965521767508904	0.999965023961193
AC211476.10	2.58608452356756	3.87906960988857e-06	0.00144267443620797	0.344704737335836	0.999965023961193
AC211476.5	0.0973917402466016	-3.07419055986781e-07	0.00144269501494431	0.800829104358185	0.999965023961193
AC211486.6	0.066601067204463	-2.44747979743419e-08	0.00144269491100499	0.975996953044988	0.999965023961193
AC226593.1	0.00545223393923732	6.94908693484591e-08	0.00144269501248601	0.997946224690439	0.999965023961193
AC229888.1	1.25396760754103	9.49029645278406e-07	0.00144268329086083	0.745933927653475	0.999965023961193
AC232323.1	0.0103023751086465	-3.50808923264411e-08	0.00144269502444036	0.965413171518096	0.999965023961193
AC233755.1	0.709506085718072	-2.2820785959204e-06	0.00144269343763424	0.117443912938551	0.999965023961193
AC233755.2	0.0231599047456453	-1.55990650069187e-08	0.00144269495734762	0.983107006279736	0.999965023961193
AC234301.1	0.649735024530792	-2.19859617141379e-06	0.0014426931652999	0.118141440133053	0.999965023961193
AC234301.3	0.310515694837222	-1.15881101305856e-07	0.00144269433186853	0.985520827809955	0.999965023961193
AC234301.4	0.168772870163952	3.24381188651226e-07	0.00144269438668718	0.987697548651909	0.999965023961193
AC234635.1	0.349902717914024	3.22354148652182e-08	0.00144269498642246	0.721064469368545	0.999965023961193
AC234635.2	0.222919615918835	1.27315551779796e-07	0.00144269342450046	0.903331884211506	0.999965023961193
AC239859.5	0.0119681993465237	-7.02964593105627e-08	0.00144269502448479	0.96332650147918	0.999965023961193
AC240274.1	8.03149945800745	1.70041281255832e-07	0.00144265189298111	0.976154396564736	0.999965023961193
AC241640.1	27.1994927688768	1.43767956639535e-06	0.00144267994522861	0.66116986244318	0.999965023961193
AC241640.2	0.0203068044783688	-1.75149722207529e-07	0.00144269499970606	0.965576065744243	0.999965023961193
AC241952.2	0.013329421039647	5.57664308776665e-08	0.00144269502309333	0.998131010411102	0.999965023961193
AC242308.2	0.182133845126816	-6.73640123859502e-07	0.00144269443808746	0.712741090630463	0.999965023961193
AC242376.2	0.374262373013007	-5.2775955365442e-08	0.0014426927391909	0.791041637665823	0.999965023961193
AC242842.3	3.7535841050917	1.39422059084198e-06	0.00144269457695266	NA	NA
AC243791.3	0.0234419034146428	9.81809535032224e-08	0.00144269501735652	0.984638662964211	0.999965023961193
AC243919.1	0.0201886878847763	-7.04958692926376e-08	0.00144269502404227	0.946451082880542	0.999965023961193
AC244197.3	0.0076061259110202	-8.12510377969621e-08	0.00144269501967487	0.963359076401306	0.999965023961193
AC244226.1	0.879149699219257	-9.34977061791814e-07	0.001442693789529	NA	NA
AC244258.1	0.0250167802202903	-5.5698015095812e-09	0.0014426949610881	0.999332151821943	0.999965023961193
AC244260.1	0.0198863268023522	-2.4210146242123e-08	0.00144269499389412	0.980899247554163	0.999965023961193
AC244452.3	0.0117318447330724	-1.39659789036489e-08	0.00144269502446269	0.999926278227512	0.999965023961193
AC244489.1	22.3652132391926	-8.84010740737369e-06	0.00144261472590104	0.28039757381099	0.999965023961193
AC244669.1	5.04880548405921	-9.45369267246189e-06	0.00144266654470273	0.0926701856340623	0.999965023961193
AC245049.2	0.104544750716153	3.22308426838483e-07	0.00144269486418919	0.863315500369299	0.999965023961193
AC245100.4	0.0454299671380068	-7.98168867362744e-08	0.00144269497958722	0.962278675581767	0.999965023961193
AC245690.2	0.0193256648127455	1.76996436369663e-07	0.00144269498944225	0.982943996461703	0.999965023961193
AC247036.3	0.676292824687665	1.32868619765636e-06	0.00144269383360046	0.197421172894376	0.999965023961193
AC247036.4	2.75544633449858	-9.70554772766482e-07	0.0014426904073891	0.582992919150557	0.999965023961193
AC254960.2	0.00913901467500958	2.72347825782212e-08	0.00144269502389601	0.99975849812319	0.999965023961193
AC256230.1	0.110798712293706	-1.1456683709927e-07	0.00144269469616505	0.964663117711225	0.999965023961193
AC256236.1	0.0203068044783688	-1.75149722207529e-07	0.00144269499970606	0.965576065744243	0.999965023961193
AC256236.2	94.5765720261942	-1.11715203046036e-05	0.00144262490550065	0.169511833058836	0.999965023961193
AC269752.2	0.0118319986403004	-1.24282516377908e-07	0.00144269501034184	0.963435084790684	0.999965023961193
AC270107.9	1.20333436666797	-3.76620806438684e-07	0.00144269497337964	0.00655713942746705	0.999965023961193
AC270129.2	0.126193425310512	-2.71215512953644e-07	0.00144269474446335	0.890166314429181	0.999965023961193
AC270129.4	0.00989582524920391	6.57622640412538e-08	0.00144269501088466	0.999921544836745	0.999965023961193
AC270286.1	0.0258998651411362	-2.35804378913553e-07	0.00144269499482809	0.925612561570972	0.999965023961193
AC275592.2	0.0159736109909061	1.18221776618026e-07	0.00144269500756268	0.998054922160477	0.999965023961193
ACAA1	0.207349335293648	1.12301635081291e-06	0.00144269396198075	0.643368787248546	0.999965023961193
ACAA2	0.635231056816753	9.5080373188763e-07	0.00144269061727028	0.581088187165456	0.999965023961193
ACACA	0.00845637018577052	4.47194988652876e-08	0.00144269502199346	0.999791107465312	0.999965023961193
ACACB	0.1239309148643	3.64806773905026e-07	0.00144269493459489	0.803132282484627	0.999965023961193
ACAD10	0.200598876875726	-4.51703740357409e-07	0.00144269470642422	0.832510613434292	0.999965023961193
ACAD11	0.04016775838241	-5.90748010671263e-08	0.00144269502770421	0.928197920525162	0.999965023961193
ACAD8	0.0506278056861271	1.79774382706752e-07	0.00144269501705792	0.909391981763611	0.999965023961193
ACAD9	0.00902189362000434	-1.27981061801086e-07	0.00144269501674305	0.965467469433437	0.999965023961193
ACADL	0.0574360767607524	1.1337354447307e-07	0.00144269496716477	0.981912904003127	0.999965023961193
ACADM	0.0498698593230303	-3.7819228171319e-08	0.00144269497718376	0.953603230972134	0.999965023961193
ACADS	0.0423274680306406	-5.57329023149567e-07	0.00144269502579337	0.941421855307524	0.999965023961193
ACADSB	0.00989582524920391	6.57622640412538e-08	0.00144269501088466	0.999921544836745	0.999965023961193
ACADVL	1.16269618286139	-5.11670747710563e-07	0.00144269078092289	0.768971507101252	0.999965023961193
ACAN	0.0117209517073214	7.32836886931694e-08	0.00144269501151303	0.999899805274599	0.999965023961193
ACAP1	2.01532568355044	2.01849464662703e-06	0.00144269257880596	0.150295968836236	0.999965023961193
ACAP2	0.721620271841955	9.27834400095068e-07	0.00144269385652812	0.743969399788282	0.999965023961193
ACAP3	0.296540619666097	-1.06072849793604e-06	0.00144269390384824	0.483714628270717	0.999965023961193
ACAT1	0.0156297799302189	6.8099219600329e-09	0.00144269498014178	0.980920980893899	0.999965023961193
ACBD3	0.0929347175812138	5.06698058515686e-08	0.00144269470075644	0.991712144054762	0.999965023961193
ACBD4	0.836335598676174	5.61951430485622e-07	0.0014426874183828	0.81191465299147	0.999965023961193
ACBD5	0.342173470428233	9.65935946590232e-07	0.00144269250996623	0.59291846295639	0.999965023961193
ACBD6	0.0687425727685319	-1.5830254517162e-07	0.00144269496174582	0.914129339347811	0.999965023961193
ACBD7	0.0407835294237477	5.09847286071598e-08	0.00144269495572694	0.999462589158286	0.999965023961193
ACCS	0.0740821860197835	9.66291856942664e-08	0.0014426949599383	0.904389802028838	0.999965023961193
ACD	0.0459219836994098	9.07311644603337e-08	0.00144269494054139	0.975468289910249	0.999965023961193
ACER1	0.0135767969555936	-1.32263718389294e-07	0.0014426950102191	0.963478518305279	0.999965023961193
ACER3	1.30998043299476	2.79105557697493e-06	0.00144268130436418	0.394550647069791	0.999965023961193
ACIN1	0.374348193344776	-7.21308780704895e-07	0.00144269393334848	0.559983082455031	0.999965023961193
ACLY	0.194008266188965	-1.67906547586901e-07	0.00144269489373888	0.711217542522454	0.999965023961193
ACO1	0.0863881928575455	-2.41153174290571e-07	0.00144269493373447	0.89234812269832	0.999965023961193
ACO2	0.156934345805753	-9.12791042379743e-08	0.00144269453984395	0.861242017450439	0.999965023961193
ACOT11	3.43051783745163	1.2085494014773e-06	0.00144265929204549	0.813435611687494	0.999965023961193
ACOT13	0.0117209517073214	7.32836886931694e-08	0.00144269501151303	0.999899805274599	0.999965023961193
ACOT7	0.0280451353719864	1.18762103676003e-07	0.00144269496406737	0.998470397765252	0.999965023961193
ACOT8	0.00948482183313508	-4.88329070303566e-08	0.00144269502456303	0.965413171518096	0.999965023961193
ACOT9	0.85686654044648	-1.17782642300162e-07	0.00144269065606187	0.974095264916358	0.999965023961193
ACOX1	2.05924178137291	-1.34599936271174e-06	0.00144268656162077	0.580968178293705	0.999965023961193
ACOX3	0.0638944439636246	1.53615712520147e-07	0.00144269502238256	0.945411871209412	0.999965023961193
ACOXL	0.0324367488575934	-1.86186738796959e-07	0.00144269501324247	0.925461047824966	0.999965023961193
